spectrum_path,spectrum_filename,target_id,sample_id,material_id,group_id,possible_family_id,Zn_raw,Zn_mask,Mn_raw,Mn_mask,Cd_raw,Cd_mask,MgO_raw,Mg_mask,Cu_raw,Cu_mask,Pb_raw,Pb_mask,Mg_elemental_equivalent
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp101.csv,plibs_z903_hsdp101.csv,hsdp101,HSDP101,,hsdp101,,110.0,1,1355.0,1,,0,7.21,1,,0,1.0,1,4.347931967050417
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp103.csv,plibs_z903_hsdp103.csv,hsdp103,HSDP103,,hsdp103,,115.0,1,1386.0,1,,0,7.64,1,,0,1.0,1,4.607239976181024
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp107a.csv,plibs_z903_hsdp107a.csv,hsdp107a,HSDP107A,,hsdp107a,,103.0,1,1363.0,1,,0,23.16,1,,0,1.0,1,13.966449980150852
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp11.csv,plibs_z903_hsdp11.csv,hsdp11,HSDP11,,hsdp11,HSDP11,98.0,1,1386.0,1,,0,7.91,1,,0,1.0,1,4.770061284239778
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp110a.csv,plibs_z903_hsdp110a.csv,hsdp110a,HSDP110A,,hsdp110a,,115.0,1,1487.0,1,,0,21.57,1,,0,1.0,1,13.007613388249304
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp115.csv,plibs_z903_hsdp115.csv,hsdp115,HSDP115,,hsdp115,,108.0,1,1348.0,1,,0,13.74,1,,0,1.0,1,8.285795454545454
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp116a.csv,plibs_z903_hsdp116a.csv,hsdp116a,HSDP116A,,hsdp116a,,105.0,1,1355.0,1,,0,9.46,1,,0,2.0,1,5.704776200873362
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp119a.csv,plibs_z903_hsdp119a.csv,hsdp119a,HSDP119A,,hsdp119a,,110.0,1,1355.0,1,,0,14.08,1,,0,1.0,1,8.490829694323144
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp11a.csv,plibs_z903_hsdp11a.csv,hsdp11a,HSDP11A,,hsdp11a,HSDP11,100.0,1,1371.0,1,,0,7.72,1,,0,2.0,1,4.655483326716951
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp12.csv,plibs_z903_hsdp12.csv,hsdp12,HSDP12,,hsdp12,,98.0,1,1379.0,1,,0,7.69,1,,0,1.0,1,4.637392070265978
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp120.csv,plibs_z903_hsdp120.csv,hsdp120,HSDP120,,hsdp120,,105.0,1,1332.0,1,,0,18.32,1,,0,1.0,1,11.047727272727272
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp123.csv,plibs_z903_hsdp123.csv,hsdp123,HSDP123,,hsdp123,,108.0,1,1324.0,1,,0,14.98,1,,0,1.0,1,9.033567387852322
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp125.csv,plibs_z903_hsdp125.csv,hsdp125,HSDP125,,hsdp125,,101.0,1,1317.0,1,,0,20.0,1,,0,1.0,1,12.060837633981738
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp126.csv,plibs_z903_hsdp126.csv,hsdp126,HSDP126,,hsdp126,,106.0,1,1355.0,1,,0,9.26,1,,0,1.0,1,5.584167824533544
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp127a.csv,plibs_z903_hsdp127a.csv,hsdp127a,HSDP127A,,hsdp127a,,105.0,1,1324.0,1,,0,27.19,1,,0,1.0,1,16.396708763398173
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp13.csv,plibs_z903_hsdp13.csv,hsdp13,HSDP13,,hsdp13,,95.0,1,1379.0,1,,0,7.76,1,,0,1.0,1,4.679605001984914
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp130a.csv,plibs_z903_hsdp130a.csv,hsdp130a,HSDP130A,,hsdp130a,,105.0,1,1386.0,1,,0,11.22,1,,0,0.0,1,6.766129912663756
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp131.csv,plibs_z903_hsdp131.csv,hsdp131,HSDP131,,hsdp131,,102.0,1,1332.0,1,,0,16.16,1,,0,1.0,1,9.745156808257244
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp132a.csv,plibs_z903_hsdp132a.csv,hsdp132a,HSDP132A,,hsdp132a,,107.0,1,1379.0,1,,0,24.76,1,,0,1.0,1,14.931316990869393
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp134.csv,plibs_z903_hsdp134.csv,hsdp134,HSDP134,,hsdp134,,104.0,1,1363.0,1,,0,8.53,1,,0,1.0,1,5.143947250893211
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp136a.csv,plibs_z903_hsdp136a.csv,hsdp136a,HSDP136A,,hsdp136a,,111.0,1,1386.0,1,,0,17.97,1,,0,2.0,1,10.83666261413259
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp137.csv,plibs_z903_hsdp137.csv,hsdp137,HSDP137,,hsdp137,,105.0,1,1348.0,1,,0,7.6,1,,0,1.0,1,4.5831183009130605
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp138a.csv,plibs_z903_hsdp138a.csv,hsdp138a,HSDP138A,,hsdp138a,,110.0,1,1386.0,1,,0,22.31,1,,0,1.0,1,13.453864380706628
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp141.csv,plibs_z903_hsdp141.csv,hsdp141,HSDP141,,hsdp141,,106.0,1,1332.0,1,,0,18.2,1,,0,2.0,1,10.975362246923382
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp142a.csv,plibs_z903_hsdp142a.csv,hsdp142a,HSDP142A,,hsdp142a,,106.0,1,1363.0,1,,0,8.17,1,,0,1.0,1,4.92685217348154
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp144a.csv,plibs_z903_hsdp144a.csv,hsdp144a,HSDP144A,,hsdp144a,,107.0,1,1386.0,1,,0,12.04,1,,0,2.0,1,7.260624255657006
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp146.csv,plibs_z903_hsdp146.csv,hsdp146,HSDP146,,hsdp146,,101.0,1,1324.0,1,,0,22.7,1,,0,1.0,1,13.689050714569271
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp147.csv,plibs_z903_hsdp147.csv,hsdp147,HSDP147,,hsdp147,,102.0,1,1371.0,1,,0,7.55,1,,0,2.0,1,4.552966206828106
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp148a.csv,plibs_z903_hsdp148a.csv,hsdp148a,HSDP148A,,hsdp148a,,106.0,1,1379.0,1,,0,21.62,1,,0,1.0,1,13.03776548233426
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp149.csv,plibs_z903_hsdp149.csv,hsdp149,HSDP149,,hsdp149,,103.0,1,1386.0,1,,0,14.05,1,,0,1.0,1,8.472738437872172
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp15.csv,plibs_z903_hsdp15.csv,hsdp15,HSDP15,,hsdp15,,106.0,1,1394.0,1,,0,8.95,1,,0,1.0,1,5.397224841206827
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp150.csv,plibs_z903_hsdp150.csv,hsdp150,HSDP150,,hsdp150,,104.0,1,1332.0,1,,0,28.68,1,,0,0.0,1,17.295241167129813
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp155a.csv,plibs_z903_hsdp155a.csv,hsdp155a,HSDP155A,,hsdp155a,,101.0,1,1348.0,1,,0,7.33,1,,0,1.0,1,4.420296992854307
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp157a.csv,plibs_z903_hsdp157a.csv,hsdp157a,HSDP157A,,hsdp157a,,107.0,1,1355.0,1,,0,7.31,1,,0,1.0,1,4.408236155220325
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp158.csv,plibs_z903_hsdp158.csv,hsdp158,HSDP158,,hsdp158,,105.0,1,1355.0,1,,0,7.49,1,,0,1.0,1,4.516783693926161
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp16.csv,plibs_z903_hsdp16.csv,hsdp16,HSDP16,,hsdp16,HSDP16,92.0,1,1363.0,1,,0,8.76,1,,0,2.0,1,5.282646883684001
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp160a.csv,plibs_z903_hsdp160a.csv,hsdp160a,HSDP160A,,hsdp160a,,114.0,1,1371.0,1,,0,9.35,1,,0,1.0,1,5.638441593886462
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp161.csv,plibs_z903_hsdp161.csv,hsdp161,HSDP161,,hsdp161,,115.0,1,1363.0,1,,0,9.59,1,,0,1.0,1,5.783171645494243
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp162.csv,plibs_z903_hsdp162.csv,hsdp162,HSDP162,,hsdp162,,122.0,1,1371.0,1,,0,14.57,1,,0,1.0,1,8.786320216355696
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp163.csv,plibs_z903_hsdp163.csv,hsdp163,HSDP163,,hsdp163,,119.0,1,1402.0,1,,0,13.24,1,,0,1.0,1,7.984274513695911
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp164.csv,plibs_z903_hsdp164.csv,hsdp164,HSDP164,,hsdp164,,108.0,1,1324.0,1,,0,15.42,1,,0,2.0,1,9.29890581579992
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp166a.csv,plibs_z903_hsdp166a.csv,hsdp166a,HSDP166A,,hsdp166a,,104.0,1,1371.0,1,,0,8.48,1,,0,2.0,1,5.113795156808258
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp168.csv,plibs_z903_hsdp168.csv,hsdp168,HSDP168,,hsdp168,,107.0,1,1340.0,1,,0,7.99,1,,0,2.0,1,4.818304634775704
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp16a.csv,plibs_z903_hsdp16a.csv,hsdp16a,HSDP16A,,hsdp16a,HSDP16,97.0,1,1425.0,1,,0,9.96,1,,0,1.0,1,6.006297141722906
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp170.csv,plibs_z903_hsdp170.csv,hsdp170,HSDP170,,hsdp170,,112.0,1,1340.0,1,,0,7.82,1,,0,1.0,1,4.71578751488686
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp171a.csv,plibs_z903_hsdp171a.csv,hsdp171a,HSDP171A,,hsdp171a,,106.0,1,1363.0,1,,0,25.08,1,,0,1.0,1,15.124290393013098
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp172.csv,plibs_z903_hsdp172.csv,hsdp172,HSDP172,,hsdp172,,114.0,1,1324.0,1,,0,7.78,1,,0,1.0,1,4.691665839618897
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp176.csv,plibs_z903_hsdp176.csv,hsdp176,HSDP176,,hsdp176,,108.0,1,1301.0,1,,0,17.88,1,,0,1.0,1,10.782388844779671
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp179a.csv,plibs_z903_hsdp179a.csv,hsdp179a,HSDP179A,,hsdp179a,,102.0,1,1309.0,1,,0,26.01,1,,0,1.0,1,15.685119342993252
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp18.csv,plibs_z903_hsdp18.csv,hsdp18,HSDP18,,hsdp18,,103.0,1,1332.0,1,,0,18.38,1,,0,1.0,1,11.083909785629215
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp183.csv,plibs_z903_hsdp183.csv,hsdp183,HSDP183,,hsdp183,,110.0,1,1340.0,1,,0,8.12,1,,0,1.0,1,4.896700079396585
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp19.csv,plibs_z903_hsdp19.csv,hsdp19,HSDP19,,hsdp19,HSDP19,94.0,1,1371.0,1,,0,9.51,1,,0,1.0,1,5.7349282949583165
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp195a.csv,plibs_z903_hsdp195a.csv,hsdp195a,HSDP195A,,hsdp195a,,107.0,1,1348.0,1,,0,21.06,1,,0,2.0,1,12.700062028582767
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp198aa.csv,plibs_z903_hsdp198aa.csv,hsdp198aa,HSDP198AA,,hsdp198aa,HSDP198,114.0,1,1324.0,1,,0,18.26,1,,0,1.0,1,11.011544759825329
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp199a.csv,plibs_z903_hsdp199a.csv,hsdp199a,HSDP199A,,hsdp199a,,108.0,1,1348.0,1,,0,19.52,1,,0,1.0,1,11.771377530766175
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp2.csv,plibs_z903_hsdp2.csv,hsdp2,HSDP2,,hsdp2,HSDP2,100.0,1,1309.0,1,,0,7.48,1,,0,1.0,1,4.51075327510917
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp20.csv,plibs_z903_hsdp20.csv,hsdp20,HSDP20,,hsdp20,HSDP20,95.0,1,1363.0,1,,0,8.1,1,,0,1.0,1,4.884639241762604
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp205.csv,plibs_z903_hsdp205.csv,hsdp205,HSDP205,,hsdp205,,107.0,1,1309.0,1,,0,18.0,1,,0,1.0,1,10.854753870583563
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp209.csv,plibs_z903_hsdp209.csv,hsdp209,HSDP209,,hsdp209,,107.0,1,1355.0,1,,0,17.94,1,,0,2.0,1,10.81857135768162
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp20a.csv,plibs_z903_hsdp20a.csv,hsdp20a,HSDP20A,,hsdp20a,HSDP20,97.0,1,1410.0,1,,0,9.18,1,,0,1.0,1,5.535924473997618
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp215.csv,plibs_z903_hsdp215.csv,hsdp215,HSDP215,,hsdp215,,107.0,1,1332.0,1,,0,17.76,1,,0,1.0,1,10.710023818975785
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp22.csv,plibs_z903_hsdp22.csv,hsdp22,HSDP22,,hsdp22,HSDP22,91.0,1,1270.0,1,,0,7.82,1,,0,1.0,1,4.71578751488686
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp224a.csv,plibs_z903_hsdp224a.csv,hsdp224a,HSDP224A,,hsdp224a,,106.0,1,1332.0,1,,0,18.32,1,,0,1.0,1,11.047727272727272
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp226a.csv,plibs_z903_hsdp226a.csv,hsdp226a,HSDP226A,,hsdp226a,,106.0,1,1340.0,1,,0,18.33,1,,0,1.0,1,11.05375769154426
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp228.csv,plibs_z903_hsdp228.csv,hsdp228,HSDP228,,hsdp228,,109.0,1,1363.0,1,,0,16.25,1,,0,1.0,1,9.799430577610162
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp22a.csv,plibs_z903_hsdp22a.csv,hsdp22a,HSDP22A,,hsdp22a,HSDP22,85.0,1,1332.0,1,,0,8.88,1,,0,1.0,1,5.355011909487892
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp230.csv,plibs_z903_hsdp230.csv,hsdp230,HSDP230,,hsdp230,,109.0,1,1348.0,1,,0,13.28,1,,0,1.0,1,8.008396188963873
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp232.csv,plibs_z903_hsdp232.csv,hsdp232,HSDP232,,hsdp232,,109.0,1,1332.0,1,,0,13.3,1,,0,1.0,1,8.020457026597857
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp234.csv,plibs_z903_hsdp234.csv,hsdp234,HSDP234,,hsdp234,,110.0,1,1340.0,1,,0,13.76,1,,0,2.0,1,8.297856292179436
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp236.csv,plibs_z903_hsdp236.csv,hsdp236,HSDP236,,hsdp236,,107.0,1,1348.0,1,,0,13.83,1,,0,1.0,1,8.340069223898372
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp245a.csv,plibs_z903_hsdp245a.csv,hsdp245a,HSDP245A,,hsdp245a,,106.0,1,1309.0,1,,0,19.55,1,,0,1.0,1,11.78946878721715
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp247.csv,plibs_z903_hsdp247.csv,hsdp247,HSDP247,,hsdp247,,109.0,1,1363.0,1,,0,15.13,1,,0,1.0,1,9.124023670107183
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp251.csv,plibs_z903_hsdp251.csv,hsdp251,HSDP251,,hsdp251,,107.0,1,1348.0,1,,0,11.31,1,,0,2.0,1,6.820403682016673
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp26.csv,plibs_z903_hsdp26.csv,hsdp26,HSDP26,,hsdp26,HSDP26,102.0,1,1410.0,1,,0,8.67,1,,0,1.0,1,5.228373114331084
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp266.csv,plibs_z903_hsdp266.csv,hsdp266,HSDP266,,hsdp266,,110.0,1,1386.0,1,,0,11.77,1,,0,1.0,1,7.097802947598253
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp268a.csv,plibs_z903_hsdp268a.csv,hsdp268a,HSDP268A,,hsdp268a,,105.0,1,1340.0,1,,0,20.4,1,,0,1.0,1,12.302054386661371
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp26a.csv,plibs_z903_hsdp26a.csv,hsdp26a,HSDP26A,,hsdp26a,HSDP26,105.0,1,1448.0,1,,0,8.78,1,,0,1.0,1,5.294707721317983
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp278a.csv,plibs_z903_hsdp278a.csv,hsdp278a,HSDP278A,,hsdp278a,,113.0,1,1386.0,1,,0,16.21,1,,0,1.0,1,9.7753089023422
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp280.csv,plibs_z903_hsdp280.csv,hsdp280,HSDP280,,hsdp280,,111.0,1,1371.0,1,,0,16.66,1,,0,1.0,1,10.046677749106788
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp284ab.csv,plibs_z903_hsdp284ab.csv,hsdp284ab,HSDP284AB,,hsdp284ab,HSDP284,112.0,1,1355.0,1,,0,17.93,1,,0,2.0,1,10.812540938864627
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp28a.csv,plibs_z903_hsdp28a.csv,hsdp28a,HSDP28A,,hsdp28a,,100.0,1,1317.0,1,,0,20.77,1,,0,1.0,1,12.525179882890034
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp292a.csv,plibs_z903_hsdp292a.csv,hsdp292a,HSDP292A,,hsdp292a,,120.0,1,1386.0,1,,0,12.6,1,,0,1.0,1,7.598327709408495
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp2a.csv,plibs_z903_hsdp2a.csv,hsdp2a,HSDP2A,,hsdp2a,HSDP2,99.0,1,1301.0,1,,0,7.64,1,,0,1.0,1,4.607239976181024
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp3001.csv,plibs_z903_hsdp3001.csv,hsdp3001,HSDP3001,,hsdp3001,,111.0,1,1352.0,1,,0,8.78,1,,0,1.0,1,5.294707721317983
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp309c.csv,plibs_z903_hsdp309c.csv,hsdp309c,HSDP309C,,hsdp309c,,113.0,1,1394.0,1,,0,12.62,1,,0,1.0,1,7.610388547042477
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp310ea.csv,plibs_z903_hsdp310ea.csv,hsdp310ea,HSDP310EA,,hsdp310ea,,112.0,1,1348.0,1,,0,7.77,1,,0,1.0,1,4.685635420801905
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp312.csv,plibs_z903_hsdp312.csv,hsdp312,HSDP312,,hsdp312,HSDP312,109.0,1,1363.0,1,,0,9.43,1,,0,1.0,1,5.68668494442239
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp316a.csv,plibs_z903_hsdp316a.csv,hsdp316a,HSDP316A,,hsdp316a,,105.0,1,1355.0,1,,0,22.04,1,,0,1.0,1,13.291043072647875
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp320a.csv,plibs_z903_hsdp320a.csv,hsdp320a,HSDP320A,,hsdp320a,,104.0,1,1371.0,1,,0,12.14,1,,0,1.0,1,7.320928443826915
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp321a.csv,plibs_z903_hsdp321a.csv,hsdp321a,HSDP321A,,hsdp321a,,107.0,1,1371.0,1,,0,9.02,1,,0,1.0,1,5.439437772925763
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp325c.csv,plibs_z903_hsdp325c.csv,hsdp325c,HSDP325C,,hsdp325c,,106.0,1,1309.0,1,,0,21.25,1,,0,1.0,1,12.814639986105597
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp326b.csv,plibs_z903_hsdp326b.csv,hsdp326b,HSDP326B,,hsdp326b,,106.0,1,1355.0,1,,0,16.04,1,,0,1.0,1,9.672791782453354
D:\PROJECT\atomic-spectrum-cnn-copilot\atomic-spectrum-cnn-copilot\data\raw\pds_z903\plibs_z903_hsdp32a.csv,plibs_z903_hsdp32a.csv,hsdp32a,HSDP32A,,hsdp32a,HSDP32,104.0,1,1355.0,1,,0,19.41,1,,0,1.0,1,11.705042923779278
